loan_ID,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
7786,26,58900,8,6400,8.63,0,0.11,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7787,21,58951,5,3000,7.51,0,0.05,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7788,24,20000,5,8000,10.99,1,0.4,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7789,21,20000,4,8000,12.21,1,0.4,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7790,26,59000,9,6000,7.51,0,0.1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7791,24,20000,0,8000,12.41,1,0.4,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7792,23,59000,7,3600,7.51,0,0.06,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7793,23,53000,6,6000,10.65,1,0.11,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7794,25,59000,5,6000,6.99,0,0.1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7795,22,59000,6,10000,10.99,0,0.17,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7796,22,21000,7,8000,16.77,1,0.38,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7797,23,59000,5,13000,5.42,0,0.22,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7798,23,59000,7,2000,5.42,0,0.03,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7799,26,59000,4,7800,6.99,0,0.13,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7800,22,59000,1,15000,5.99,0,0.25,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7801,22,21600,3,8000,11.49,1,0.37,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7802,24,53000,6,5000,15.62,1,0.09,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7803,23,59000,7,9000,8.49,0,0.15,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7804,21,53000,4,14400,7.49,1,0.27,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7805,25,21996,3,8000,13.98,1,0.36,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7806,24,22100,4,8000,13.23,1,0.36,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7807,22,59000,1,13375,6.92,0,0.23,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7808,22,53000,6,25000,13.8,1,0.47,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7809,24,23000,0,8000,13.49,1,0.35,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7810,25,23000,4,8000,14.46,1,0.35,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7811,22,23400,2,8000,8.59,1,0.34,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7812,22,59000,4,20000,6.91,0,0.34,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7813,24,59000,5,8000,6.54,0,0.14,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7814,25,59000,6,5000,6.17,0,0.08,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7815,23,24000,7,8000,7.29,1,0.33,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7816,21,59000,5,5600,11.49,0,0.09,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7817,25,59000,7,25000,10.62,0,0.42,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7818,26,59000,4,3500,10.99,0,0.06,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7819,26,25000,1,8000,11.71,1,0.32,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7820,25,25000,1,8000,12.42,1,0.32,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7821,22,25000,4,8000,10.74,1,0.32,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7822,23,59000,0,21600,11.89,0,0.37,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7823,23,25000,6,8000,13.61,1,0.32,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7824,22,25000,6,8000,11.36,1,0.32,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7825,26,59000,7,500,9.76,0,0.01,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7826,25,59000,6,5100,8.32,0,0.09,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7827,23,59004,3,4000,6.99,0,0.07,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7828,23,25200,1,8000,12.73,1,0.32,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7829,26,59020,10,7000,10,0,0.12,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7830,22,26000,0,8000,11.99,1,0.31,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7831,25,26000,4,8000,12.87,1,0.31,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7832,24,27000,3,8000,8.9,0,0.3,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7833,26,27000,0,8000,11.11,0,0.3,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7834,21,27024,4,8000,8.49,0,0.3,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7835,23,27996,0,8000,17.58,1,0.29,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7836,24,59393,4,2400,12.69,0,0.04,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7837,25,59400,9,18500,12.73,0,0.31,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7838,25,59436,1,7500,6.76,0,0.13,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7839,25,28000,3,8000,14.65,0,0.29,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7840,26,59500,9,12000,6.62,0,0.2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7841,24,59500,0,4200,10.59,0,0.07,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7842,26,59500,8,5100,10.37,0,0.09,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7843,21,28000,0,8000,7.51,0,0.29,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7844,21,28000,3,8000,10.99,1,0.29,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7845,23,28000,8,8000,7.74,0,0.29,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7846,24,28000,9,8000,12.84,0,0.29,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7847,22,59600,6,6000,5.42,0,0.1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7848,25,59650,9,10000,13.61,0,0.17,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7849,24,28590,7,8000,15.65,0,0.28,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7850,26,59700,5,15000,10.99,0,0.25,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7851,26,59760,4,6000,9.99,0,0.1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7852,22,53774,6,8600,19.42,1,0.16,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7853,22,28800,6,8000,11.49,0,0.28,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7854,25,59796,4,7000,9.63,0,0.12,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7855,23,59800,7,15000,15.96,0,0.25,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
7856,22,28800,0,8000,13.72,0,0.28,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7857,26,53826,10,8500,14.79,1,0.16,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
7858,23,59928,7,18000,6.91,0,0.3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7859,23,53950,8,15000,16.63,1,0.28,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
7860,21,28800,5,8000,9.88,0,0.28,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7861,23,30000,2,8000,12.42,0,0.27,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7862,26,30000,0,8000,9.91,1,0.27,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7863,23,30000,0,8000,13.49,0,0.27,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7864,22,30000,6,8000,5.42,0,0.27,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7865,26,54000,10,3600,12.69,1,0.07,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7866,26,30000,5,8000,12.99,0,0.27,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7867,23,60000,5,10000,11.71,0,0.17,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7868,26,60000,9,7200,13.49,0,0.12,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7869,25,30000,6,8000,10.74,0,0.27,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7870,26,30000,1,8000,10,0,0.27,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7871,24,30000,8,8000,9.25,0,0.27,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7872,26,30000,3,8000,12.61,0,0.27,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7873,24,60000,8,18000,7.9,0,0.3,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7874,23,60000,7,25850,7.9,0,0.43,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7875,24,30000,7,8000,13.61,0,0.27,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7876,26,30000,4,8000,13.98,0,0.27,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7877,22,60000,4,12000,7.51,0,0.2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7878,24,30000,5,8000,14.26,0,0.27,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
7879,22,30000,3,8000,12.53,0,0.27,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7880,25,30000,5,8000,12.87,0,0.27,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7881,23,30000,4,8000,12.18,0,0.27,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7882,25,60000,4,1200,13.49,0,0.02,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7883,24,60000,8,10000,6.03,0,0.17,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7884,23,60000,7,10000,6.03,0,0.17,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7885,22,30000,0,8000,9.32,0,0.27,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7886,23,60000,7,21000,11.71,0,0.35,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7887,23,30188,3,8000,14.65,0,0.27,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7888,22,30996,2,8000,11.49,0,0.26,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7889,23,60000,3,12000,15.27,0,0.2,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7890,26,60000,2,18000,13.49,0,0.3,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7891,26,31000,5,8000,14.27,1,0.26,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7892,26,60000,10,20000,12.69,0,0.33,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7893,24,31200,7,8000,11.49,0,0.26,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7894,23,31200,6,8000,11.49,0,0.26,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7895,25,31416,5,8000,12.61,0,0.25,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7896,23,54000,7,21200,12.42,1,0.39,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7897,26,60000,8,12000,10.65,0,0.2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7898,23,60000,5,16000,14.27,0,0.27,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7899,25,32000,2,8000,10.62,0,0.25,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7900,24,60000,7,20000,7.9,0,0.33,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7901,22,32400,6,8000,7.9,0,0.25,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7902,26,60000,4,10000,6.03,0,0.17,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7903,24,54000,6,6300,14.65,1,0.12,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7904,22,33996,1,8000,10.51,1,0.24,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7905,22,34000,2,8000,9.91,0,0.24,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7906,23,60000,7,7000,7.9,0,0.12,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7907,25,60000,9,12000,7.9,0,0.2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7908,24,60000,8,7000,11.71,0,0.12,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7909,24,29000,4,8000,12.42,1,0.28,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7910,23,60000,7,3000,8.9,0,0.05,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7911,23,60000,3,12000,10.65,0,0.2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7912,22,60000,6,10000,8.9,0,0.17,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7913,23,60000,0,8000,7.51,0,0.13,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7914,22,35000,3,8000,14.27,0,0.23,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7915,24,35000,8,8000,6.03,0,0.23,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7916,26,60000,3,30000,14.27,0,0.5,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7917,25,60000,10,10000,16.77,0,0.17,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7918,25,60000,7,12000,16.77,0,0.2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7919,22,35000,5,8000,7.29,0,0.23,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7920,23,60000,2,5000,6.03,0,0.08,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7921,24,60000,4,12000,7.9,0,0.2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7922,23,60000,7,15000,7.9,0,0.25,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7923,23,29000,0,8000,18.3,1,0.28,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7924,23,29000,7,8000,12.73,1,0.28,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7925,22,60000,1,10000,7.9,0,0.17,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7926,22,35000,1,8000,12.41,0,0.23,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
7927,26,60000,10,8000,16.77,0,0.13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7928,25,60000,4,14000,7.9,0,0.23,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7929,25,60000,6,4000,12.69,0,0.07,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7930,22,35000,1,8000,9.2,0,0.23,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7931,24,60000,6,10000,8.9,0,0.17,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7932,22,29570,6,8000,14.42,1,0.27,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7933,22,60000,6,3950,10.65,0,0.07,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7934,22,60000,3,5000,7.9,0,0.08,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7935,26,60000,7,16000,7.9,0,0.27,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7936,23,36000,0,8000,7.51,0,0.22,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7937,22,30000,2,8000,11.11,1,0.27,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7938,25,60000,0,9000,9.91,0,0.15,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7939,24,60000,8,3000,10.65,0,0.05,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7940,21,30000,3,8000,16.45,1,0.27,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7941,24,60000,9,1500,12.42,0,0.03,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7942,22,36000,4,8000,15.33,0,0.22,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7943,25,60000,9,23275,12.42,0,0.39,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7944,22,60000,6,6000,9.91,0,0.1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7945,24,60000,2,10000,11.71,0,0.17,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7946,24,60000,9,3000,7.51,0,0.05,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7947,25,60000,1,5000,15.27,0,0.08,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7948,24,36000,8,8000,11.48,0,0.22,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7949,25,60000,9,9600,6.03,0,0.16,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7950,24,60000,4,4000,7.9,0,0.07,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7951,26,36903,3,8000,12.21,0,0.22,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7952,22,30996,6,8000,7.14,1,0.26,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7953,25,60000,4,8650,7.51,0,0.14,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7954,22,37000,0,8000,8.94,0,0.22,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7955,23,60000,7,6000,8.9,0,0.1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7956,22,60000,0,13250,7.9,0,0.22,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7957,23,60000,6,1200,6.03,0,0.02,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7958,22,31200,0,8000,14.3,1,0.26,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7959,23,37440,8,8000,14.18,0,0.21,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7960,23,37500,2,8000,14.26,0,0.21,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
7961,24,37648,0,8000,7.29,0,0.21,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7962,22,60000,6,1000,10.99,0,0.02,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7963,22,60000,7,15000,16.49,0,0.25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7964,24,54000,1,1500,5.42,1,0.03,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7965,22,60000,6,16800,11.99,0,0.28,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7966,24,37876,4,8000,9.63,0,0.21,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7967,23,60000,7,12000,5.99,0,0.2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7968,22,60000,6,18000,12.99,0,0.3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7969,22,60000,6,2500,15.99,0,0.04,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7970,22,60000,1,6750,10.99,0,0.11,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7971,25,60000,6,8400,16.89,0,0.14,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7972,23,38000,5,8000,10.65,0,0.21,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7973,23,60000,4,16000,7.49,0,0.27,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7974,26,38000,4,8000,12.69,0,0.21,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7975,24,38000,8,8000,11.49,0,0.21,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7976,25,60000,2,6900,9.99,0,0.12,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7977,25,60000,10,10000,11.49,0,0.17,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7978,22,60000,5,8000,6.99,0,0.13,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7979,23,60000,5,8850,6.99,0,0.15,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7980,26,54000,10,8500,5.42,1,0.16,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7981,23,38000,0,8000,6.17,0,0.21,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7982,22,38004,2,8000,11.36,0,0.21,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7983,22,38400,6,8000,7.88,0,0.21,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7984,23,32698,3,8000,18.43,1,0.24,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7985,23,60000,6,7000,12.99,0,0.12,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7986,26,39000,2,8000,6.62,0,0.21,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7987,25,60000,9,15000,8.49,0,0.25,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7988,23,54000,3,4000,15.62,1,0.07,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7989,23,60000,6,8000,13.49,0,0.13,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7990,26,54000,11,4800,11.49,1,0.09,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7991,22,60000,2,3500,9.99,0,0.06,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7992,22,39860,6,8000,11.11,0,0.2,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7993,22,39996,2,8000,7.14,0,0.2,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7994,24,60000,8,17000,7.49,0,0.28,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7995,22,60000,2,5200,5.99,0,0.09,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7996,23,33996,7,8000,10.95,1,0.24,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7997,25,40000,9,8000,12.42,0,0.2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7998,26,60000,6,5000,9.99,0,0.08,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7999,22,40000,1,8000,7.9,0,0.2,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8000,25,60000,10,3600,5.99,0,0.06,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8001,22,40000,2,8000,12.99,0,0.2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8002,22,60000,5,5600,7.49,0,0.09,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
